X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,y
-570.9735234,326010.7645,2.75661597,0.714801008,-57,-153.7821621,-23648.95337,-2.75661597,-0.714801008,-843.1137469,647.4001135,2313,-850,3237,164,2982,2000,1491,-3547,-5883,-222,945,-2676,-4054,6358,3429,7153,6393,-535,303,-1077,-3839,4174,7876,578,-2053,-1163,-5,-1.97839E+19
47.83830645,2288.503564,1.679775797,-0.655176819,-6,-153.7821621,-23648.95337,-1.679775797,0.655176819,-947.0320329,429.6650174,2618,-4214,198,271,-2842,6558,-1945,-31,4297,-1283,2160,994,-2035,5847,-4726,7798,1614,-293,-89,3962,-132,3021,8517,-2029,1174,2244,123,5.73444E+11
668.9629027,447511.3652,2.825402035,0.195073593,22,-153.7821621,-23648.95337,-2.825402035,-0.195073593,-4.891837713,-246.6727666,1368,-1236,-3985,604,-3076,7110,-924,-826,312,641,4013,8626,-3338,-3003,-2517,696,-3663,-113,-297,1467,744,-229,6182,4105,-2108,887,-167,5.99535E+19
-429.9438895,184851.7481,2.633411781,-0.438837048,88,-153.7821621,-23648.95337,-2.633411781,0.438837048,-762.3087283,-489.6290663,-2397,6904,-136,789,2044,4751,549,1066,-776,1885,-3976,6596,-745,2020,-6097,-2812,6935,-159,-66,4127,-5971,-1028,-32,2810,-3238,755,103,-2.7157E+18
564.3756606,318519.8863,2.751568276,-0.89615047,-17,-153.7821621,-23648.95337,-2.751568276,0.89615047,-587.6399606,845.7880225,2353,679,2373,-56,3369,-7113,-1672,-1071,-5104,427,801,-8332,-4735,6955,-2275,-2178,1195,-1256,212,-432,-2362,4316,3658,151,936,-336,97,1.8238E+19
-557.4691036,310771.8015,2.746220803,0.986648576,32,-153.7821621,-23648.95337,-2.746220803,-0.986648576,-862.5222366,983.1933984,-3577,-7156,5116,637,1146,-972,-647,-468,-4607,95,-4047,8280,-1669,1922,3884,7087,-3136,-892,339,3182,-350,-2634,5317,2140,-644,-1508,-154,-1.67319E+19
-481.8508816,232180.2721,2.682912658,0.927326769,-85,-153.7821621,-23648.95337,-2.682912658,-0.927326769,-86.30758677,743.3494658,1132,650,-5018,-1281,-939,-7601,1049,1465,-4583,-550,-3569,-8538,-5032,445,6657,2787,-261,-331,320,3930,-1350,1687,-8817,-1667,-4052,-1280,-45,-6.03099E+18
-787.5188777,620185.9827,2.896260973,-0.852567411,12,-153.7821621,-23648.95337,-2.896260973,0.852567411,-75.83847002,-860.3006774,3495,3230,3032,678,1683,-2830,-899,-3472,-1417,-1885,3724,2863,-1262,1044,3625,-5507,-5554,-631,-132,844,-5525,4081,-1025,3605,-2383,1530,-154,-1.87857E+20
97.21771989,9451.285061,1.987745431,0.170810666,83,-153.7821621,-23648.95337,-1.987745431,-0.170810666,-814.6219461,892.5495649,-1518,5251,4247,1082,4012,-1619,-641,4291,2553,1859,-1891,3280,-2897,-5190,-4671,-7176,4482,-547,-143,1027,6162,-2170,7469,881,1816,2038,13,8.20771E+13
701.2165289,491704.6204,2.845852145,-0.59829144,-15,-153.7821621,-23648.95337,-2.845852145,0.59829144,147.5912059,511.0223509,3461,-4984,-5565,716,2265,2887,-1199,-1514,-330,-1259,-3433,6718,-4469,6628,4917,-6813,2341,-92,-47,-4482,1440,-1932,-4886,1515,-1705,155,-69,8.33614E+19
-272.0855698,74030.55732,2.434705509,-0.943484296,-97,-153.7821621,-23648.95337,-2.434705509,0.943484296,267.3476923,858.5695342,-1854,-5776,2392,89,-3797,-1142,424,3909,-4395,-1409,1212,8435,-3198,-6843,3122,2682,6269,5,-79,904,-3030,1015,-4447,1938,-4638,2082,-65,-1.10392E+17
644.3925022,415241.6969,2.809150479,-0.35789091,-99,-153.7821621,-23648.95337,-2.809150479,0.35789091,-95.84068347,-126.8189555,-343,2735,-2832,-29,-2814,-3202,1304,3023,951,-1885,-75,-7829,1819,3705,3057,8938,3594,618,-217,571,4916,-1351,-8251,-4315,-4517,1194,28,4.61374E+19
-970.3281368,941536.693,2.986918625,-0.411403323,-14,-153.7821621,-23648.95337,-2.986918625,0.411403323,-102.4551407,-189.1544653,3340,-9810,558,270,2479,1240,-2335,-4738,-773,731,3288,2565,2995,-5707,4027,-3116,2980,-629,58,-1980,1705,-2703,-5790,-796,-5077,150,85,-8.09898E+20
-477.0523683,227578.9621,2.678566056,0.452632191,73,-153.7821621,-23648.95337,-2.678566056,-0.452632191,298.6626575,894.1970238,-1734,5008,-4187,1405,-1233,-8000,-85,3217,3094,1606,-1734,6495,4623,356,-6641,-8344,-7578,-122,-226,-4724,5011,-3314,6735,2876,4073,1357,-147,-5.62293E+18
616.5128665,380088.1146,2.789942145,0.689433294,-64,-153.7821621,-23648.95337,-2.789942145,-0.689433294,-609.2300068,-419.042246,1495,3571,-6133,490,2263,-3255,305,358,-2144,-1151,1705,7336,3107,3802,3900,6400,6651,-1203,160,-2456,-5996,-916,-6367,3850,-2081,1197,-91,3.38528E+19
307.6064739,94621.74279,2.487995471,-0.266351833,6,-153.7821621,-23648.95337,-2.487995471,0.266351833,-461.9697694,76.90756889,247,3924,5089,1470,-3935,-7316,-1759,3236,2634,-1636,10,4599,-3464,4744,-6283,-2627,-4569,-1136,135,-3118,2010,560,3933,2505,3606,2407,-98,2.60596E+17
-73.39944804,5387.478972,1.865692794,0.909806254,66,-153.7821621,-23648.95337,-1.865692794,-0.909806254,-507.6756506,895.4279558,-2203,882,4569,-78,1978,-8281,2046,3921,905,-581,-1476,498,1087,911,-6308,7682,1544,109,-192,-4570,3841,2445,-2762,433,-278,1209,36,-1.14768E+13
362.2166589,131200.908,2.55896842,-0.803709698,-73,-153.7821621,-23648.95337,-2.55896842,0.803709698,448.6986918,-280.5589353,712,-6264,-4180,-788,131,3931,1309,3297,-5541,875,-176,-8700,490,-5058,5518,-8815,6813,-1099,-289,-4362,-550,1725,-8818,2096,2042,-977,-30,8.18048E+17
-894.4446333,800031.2021,2.951553463,-0.78905731,-29,-153.7821621,-23648.95337,-2.951553463,0.78905731,649.5216641,193.3889997,-2489,-7968,4768,1070,-956,2287,1781,3329,-4785,924,-3585,6053,4252,2127,2695,-429,5486,916,-1,-2584,-4144,877,-4442,1000,-3206,-2396,150,-4.58009E+20
311.6022087,97095.93649,2.493600527,-0.551812501,-52,-153.7821621,-23648.95337,-2.493600527,0.551812501,-373.1090731,893.1035035,945,912,4926,1109,520,-673,-2085,-170,-1096,1036,-3104,8133,-2780,-3929,5263,3010,-5312,-940,410,-1174,1229,2366,-1278,1881,-229,-2073,43,2.85236E+17
-917.2857086,841413.0712,2.962504627,0.059311416,57,-153.7821621,-23648.95337,-2.962504627,-0.059311416,-687.7883242,-886.8908819,426,4939,3616,-395,4161,-2067,1252,1136,2956,-981,664,8227,-256,-4398,3766,6540,7465,1090,127,-4478,6657,-1344,-3022,-3604,-2518,-37,52,-5.46427E+20
-301.7257462,91038.42595,2.47961237,-0.132461054,31,-153.7821621,-23648.95337,-2.47961237,0.132461054,754.6895673,70.06029949,-1345,-865,6673,-131,-3528,8324,1133,46,4702,-1471,-1944,-8252,3970,-3615,-788,-7353,3652,761,165,1984,3811,2760,6910,4057,-4994,698,-89,-2.2766E+17
815.9844545,665830.63,2.911681885,-0.737685293,-55,-153.7821621,-23648.95337,-2.911681885,0.737685293,-78.37864659,-60.67769768,1017,9242,3905,-186,-2490,-3915,-830,2550,3397,-211,175,-2201,1324,5019,870,-7172,-546,-1178,257,3748,-1080,-2234,-8157,-4335,-4021,-1888,132,2.40865E+20
28.63641599,820.0443206,1.456918663,-0.354222103,-16,-153.7821621,-23648.95337,-1.456918663,0.354222103,236.7188844,-445.4354726,2748,4045,-6720,-1443,-1167,-5602,374,702,6487,1898,-1413,3127,-4117,2481,1452,6337,1040,-762,-110,478,-3855,852,4820,-680,-514,-678,-11,15703439730
998.2973666,996597.6322,2.999259926,-0.666196633,-60,-153.7821621,-23648.95337,-2.999259926,0.666196633,-276.3117319,744.1018043,-772,7904,3727,1104,1188,-8645,2061,2104,-4727,1321,577,-5515,2270,1070,-884,-7481,-3082,-587,-175,-4053,-6815,-1303,5217,1728,-2560,-1291,78,9.88142E+20
502.2025536,252207.4048,2.700878917,-0.43700934,83,-153.7821621,-23648.95337,-2.700878917,0.43700934,300.2361069,334.8595008,3137,-7526,107,-1400,-811,7307,-931,4029,-1940,-948,-1017,-3961,4940,5317,4237,-509,2541,-225,364,-2611,6570,3336,-8768,2775,-887,78,-149,8.05661E+18
-58.87424631,3466.176879,1.76992536,-0.728420767,-9,-153.7821621,-23648.95337,-1.76992536,0.728420767,385.2549044,-865.1271708,2343,-5366,-4377,-488,-1572,-2810,1181,1702,2527,-902,-2317,7353,4611,3192,-5197,-4385,381,1136,10,-11,2899,-2811,4257,-2511,-4809,1091,-134,-2.4524E+12
474.5222517,225171.3673,2.676256583,-0.141286647,-52,-153.7821621,-23648.95337,-2.676256583,0.141286647,-23.90931389,193.1684729,3255,914,-5248,-1366,4004,-7981,712,3245,-6048,1129,-3700,-6863,3785,1800,1851,-5738,-2047,-891,200,-4076,5209,3700,2493,-2929,-3971,-1049,132,5.41746E+18
209.4031001,43849.65834,2.320983107,0.883652465,-13,-153.7821621,-23648.95337,-2.320983107,-0.883652465,986.4975392,-721.3752066,3858,-325,-3620,-977,1982,-3769,2253,-2232,-5427,-1561,1747,-5745,3091,2776,-457,-6352,6814,866,-129,-3491,6530,-3409,2077,251,3023,910,-56,1.76556E+16
-688.4847211,474011.2112,2.837894307,0.458165267,-36,-153.7821621,-23648.95337,-2.837894307,-0.458165267,-697.259938,-960.0405603,-2985,-8095,-5645,-103,1158,-6418,2085,-2763,7083,76,-1317,5055,5222,-6256,5115,2538,-5211,439,305,-4065,996,-1009,7327,-2030,-2317,-1578,-164,-7.33264E+19
61.06766817,3729.260096,1.785811337,-0.981358636,-34,-153.7821621,-23648.95337,-1.785811337,0.981358636,-215.8023405,300.6663005,-1611,-389,-2031,737,-2406,-6631,-25,937,2656,-1881,3757,-5078,-4522,6628,-2131,-6137,-6266,469,-105,183,-7127,-3845,7733,-3002,-2242,523,75,3.16726E+12
701.4014582,491964.0056,2.845966664,-0.735426898,29,-153.7821621,-23648.95337,-2.845966664,0.735426898,153.9383715,-531.4515508,-1678,5497,2996,-1120,1780,1287,-722,-598,3100,1012,-2706,3891,-5162,6505,-74,105,1265,-550,391,-904,4901,1643,-3286,3651,4391,1342,-143,8.35154E+19
8.784784204,77.17243352,0.943731098,0.597190433,50,-153.7821621,-23648.95337,-0.943731098,-0.597190433,699.5092752,515.5212596,1704,6800,-5444,756,-1678,5112,1900,3480,-3292,-1781,-1644,-1877,-5453,-1888,3563,1518,1020,662,-161,3720,-3335,-1732,-7515,1845,-183,-1621,-44,141532921
-172.7992269,29859.57281,2.237541795,0.011630675,47,-153.7821621,-23648.95337,-2.237541795,-0.011630675,-598.1419712,181.0187615,3861,-4582,4556,-1104,2100,4021,350,-3289,5578,-79,-2508,-2624,4394,-2529,-2447,-8943,3565,228,212,-1430,-6120,3615,8495,-2822,4907,1293,78,-4.60037E+15
-27.17457603,738.4575824,1.434162777,-0.891097497,-8,-153.7821621,-23648.95337,-1.434162777,0.891097497,546.6075697,-131.1416296,860,-5265,5394,-1098,1820,8730,-1785,1044,2915,542,-108,1976,2164,1914,-1805,6692,2010,-623,-227,-609,4002,-2895,-1922,-3878,1305,1588,153,-10945033238
-869.210695,755527.2323,2.939125061,-0.847081746,-27,-153.7821621,-23648.95337,-2.939125061,0.847081746,-216.07106,-13.51258794,-1065,897,-3836,-927,1787,-7157,1746,3096,2343,1132,1255,-3209,1349,5166,290,8282,-1934,203,56,1281,-2115,-79,3905,775,1830,235,157,-3.74865E+20
626.7840043,392858.188,2.797117905,-0.999342319,-38,-153.7821621,-23648.95337,-2.797117905,0.999342319,495.2878434,-426.7062293,2408,9191,3756,813,3979,94,-1794,-2102,-4487,1738,-3870,2080,-2855,3224,1014,-7714,-6045,1057,376,2751,-4987,942,-2644,-559,129,1193,99,3.80037E+19
-514.3116101,264516.4323,2.711226328,0.789249021,-66,-153.7821621,-23648.95337,-2.711226328,-0.789249021,-649.5667849,542.2870211,-1763,-6080,966,775,-2461,1949,856,2934,5692,-1548,-2558,-5541,4264,-2468,-2901,6077,-4383,279,-324,-2347,-4529,-1977,467,3467,1110,894,-10,-9.51885E+18
336.0324862,112917.8318,2.526381265,0.117654553,72,-153.7821621,-23648.95337,-2.526381265,-0.117654553,-396.6193192,236.8860868,4064,-6242,-1159,115,3529,8277,-1971,1928,3512,34,3084,-5792,-757,6757,-7122,5929,-4942,1134,-172,-784,-4713,-1549,3503,3565,-5133,2149,122,4.83803E+17
366.7066275,134473.7506,2.564318759,0.757655279,-68,-153.7821621,-23648.95337,-2.564318759,-0.757655279,-804.1854875,-493.3258769,-2641,1371,-4838,-1216,-323,-4502,-812,4055,357,1667,-1945,-4971,-4659,-4807,-3626,-8455,3237,-472,252,-622,4981,-2597,-6545,2366,2109,-537,5,8.91726E+17
644.9192954,415920.8976,2.809505371,-0.778831964,73,-153.7821621,-23648.95337,-2.809505371,0.778831964,11.77903719,-57.14316223,-101,1308,387,687,-692,-1997,-863,1884,1583,-829,2462,6850,-952,530,-5022,4267,-4486,-709,30,-1273,2403,-744,-2579,-4290,-4119,-1036,55,4.64021E+19
-499.464139,249464.4262,2.698504312,-0.04907316,-15,-153.7821621,-23648.95337,-2.698504312,0.04907316,327.7144549,-931.7153763,2522,1800,2398,454,1608,7158,-1293,-3795,-6016,1434,-442,105,3318,6714,-4180,-3095,3613,-152,176,-2221,2039,-1438,-7465,-1988,1305,-2043,33,-7.75408E+18
112.3130812,12614.2282,2.050430342,-0.706297523,-37,-153.7821621,-23648.95337,-2.050430342,0.706297523,162.9287319,635.8896475,3851,5621,-2140,-603,3369,7276,2059,-2059,4690,-436,-1907,5126,4062,-3584,-3418,8841,-3457,1135,74,-4395,-4232,-125,8574,1450,-2497,-2543,143,2.25431E+14
-692.4674893,479511.2237,2.840399388,-0.967992691,-18,-153.7821621,-23648.95337,-2.840399388,0.967992691,695.0301581,308.8634082,-2229,2697,2536,1259,-2024,-1817,-2044,-753,4800,274,-2804,1828,-2088,6480,4784,-4196,7041,-37,-326,-2572,-1809,-3867,-6311,-2494,-550,1655,-78,-7.63477E+19
-538.4942525,289976.0599,2.731181072,0.958561371,89,-153.7821621,-23648.95337,-2.731181072,-0.958561371,720.1094747,878.2308046,-3281,5171,-931,-586,-1064,8979,-928,-3865,819,233,-156,-6395,-3434,-5061,-7074,127,5591,301,-27,-3843,-983,1102,6074,-2897,-941,-1102,-72,-1.31301E+19
-341.933483,116918.5068,2.53394163,-0.479527527,-31,-153.7821621,-23648.95337,-2.53394163,0.479527527,14.40445055,25.63648614,3020,-9724,-5193,1088,-1253,-7082,2202,1251,6384,1956,3063,-4459,1460,4496,-5281,-7964,5636,-273,-60,2044,-1790,-1794,8787,-142,-2966,911,121,-5.46502E+17
-19.63901055,385.6907355,1.293119604,-0.709969312,78,-153.7821621,-23648.95337,-1.293119604,0.709969312,-33.77822658,352.5939404,-2169,-6162,5959,1075,-2331,-8834,-2349,-728,4460,-689,2040,3609,1794,-1836,1620,5444,7503,-56,-171,3659,4687,-2965,-13,234,-437,-1987,-29,-1082938576
117.776445,13871.29099,2.071058441,-0.999446288,-41,-153.7821621,-23648.95337,-2.071058441,0.999446288,197.6753545,-429.3894071,120,306,3611,341,-3321,-3531,2142,1772,-4198,-1859,649,6445,-3244,3693,-2687,9016,4380,-1101,-156,1553,-324,1284,-3014,2473,-545,2181,-111,3.14347E+14
-821.8073203,675367.2718,2.914770005,0.960822564,94,-153.7821621,-23648.95337,-2.914770005,-0.960822564,-166.0415247,611.7195348,3624,-5163,4365,1316,-3569,8105,-1394,3000,-62,1735,-502,-1952,921,-2575,-1705,-1635,-3614,-464,211,1450,-5198,3237,-395,-756,3469,-1920,139,-2.53157E+20
-152.9009338,23378.69557,2.184410138,-0.860935708,58,-153.7821621,-23648.95337,-2.184410138,0.860935708,628.7842098,-856.4316467,632,-1302,383,-633,-1128,-4149,1127,2560,6828,1573,-3753,-5797,-38,3516,-778,2432,1626,-533,1,2837,-7557,1496,1886,-116,-3168,-2482,-121,-1.95376E+15
-747.1734682,558268.1916,2.873421442,0.501717711,0,-153.7821621,-23648.95337,-2.873421442,-0.501717711,443.2310772,-665.0382042,-3347,-9641,-6221,238,-2163,-5400,2224,-2986,5308,434,-1291,668,-2097,469,5774,-6413,1267,585,-275,-949,2240,-2036,-3865,-3662,2733,-1847,154,-1.30002E+20
727.9329346,529886.3573,2.862091369,-0.793513506,70,-153.7821621,-23648.95337,-2.862091369,0.793513506,94.01896218,-565.5767473,-2148,3067,-1475,-454,-1393,8949,-555,3203,1444,-1311,2013,-4119,1091,-221,5,-2818,7399,528,-57,121,974,-3689,1350,-3769,-994,-1964,-88,1.08303E+20
866.6497767,751081.8354,2.937843629,-0.416685092,-73,-153.7821621,-23648.95337,-2.937843629,0.416685092,929.9219856,-446.2270394,-37,-2851,2001,952,-3499,-9,-26,-4913,-5338,538,3479,-1567,-3456,5752,3898,5299,7021,-392,-105,1971,-1028,-80,-5207,-1045,1524,1743,-106,3.67202E+20
241.2696008,58211.02028,2.382502606,0.591593192,7,-153.7821621,-23648.95337,-2.382502606,-0.591593192,-164.4271643,743.5693943,-921,3403,343,154,-2267,5452,545,-917,1611,-8,-696,7397,126,1564,2336,-6925,6784,652,162,2682,6582,4470,-1517,1498,-965,192,108,4.75903E+16
-189.8412181,36039.68808,2.278390512,-0.97476343,63,-153.7821621,-23648.95337,-2.278390512,0.97476343,-376.6756454,-339.6764425,-2301,7603,-3171,-916,1732,-8426,-1416,3953,-1046,658,1520,-1015,-1716,-2359,4642,1055,-6308,-453,-259,-1628,1364,548,6548,101,471,1652,-113,-8.88656E+15
733.3209068,537759.5523,2.865294067,-0.971105079,63,-153.7821621,-23648.95337,-2.865294067,0.971105079,-785.3508933,-706.7376323,-1908,6565,5655,924,1743,-6551,2163,-268,2961,1249,-579,5554,-4719,-621,-5083,355,2329,-256,287,3316,7701,-3929,-6415,-3284,1340,2208,-78,1.1404E+20
-941.1905135,885839.5828,2.973677541,0.96007845,-80,-153.7821621,-23648.95337,-2.973677541,-0.96007845,-445.9960866,-440.9164632,2957,6115,-6188,863,3269,-1656,1212,-3525,2874,-1404,3665,-1518,-1953,4270,7125,7353,4758,-1246,410,-2041,6560,2593,-6265,-2328,1346,1157,76,-6.54249E+20
-501.4194169,251421.4317,2.700201148,0.944282452,-23,-153.7821621,-23648.95337,-2.700201148,-0.944282452,-466.6647646,553.3645003,-420,-4976,-1387,-187,-3314,-7918,-1060,3319,-6558,797,94,-8174,2815,821,1598,-2424,6315,674,67,-760,6805,1910,1726,190,-3128,-2495,144,-7.96908E+18
866.2027122,750307.1387,2.937619539,-0.768734527,67,-153.7821621,-23648.95337,-2.937619539,0.768734527,44.7587528,-820.7735001,-299,4065,616,-1180,3340,-859,-2334,1101,4365,416,-2586,407,1451,5059,3825,-6815,4492,-948,-16,993,1707,-1478,-6053,-1447,2369,351,-71,3.65878E+20
-6.712145202,45.05289321,0.826861343,-0.415925157,-47,-153.7821621,-23648.95337,-0.826861343,0.415925157,-363.9412631,959.3540923,-1832,3131,6350,-1377,1721,7633,-672,-432,5675,1348,-1904,-8287,366,-6467,6716,4709,6600,-81,-39,241,1728,-376,-3757,1480,3497,1151,-116,882470041.2
-706.8362418,499617.4728,2.849318809,-0.022103433,69,-153.7821621,-23648.95337,-2.849318809,0.022103433,15.95887226,525.9176558,-195,2894,4717,-829,2937,1219,365,-4343,-3470,523,-633,1127,2519,5522,3202,4480,51,345,59,2324,3087,667,-4066,-247,-4540,-1689,-40,-8.81519E+19
-650.2970179,422886.2115,2.813111762,-0.012661044,-53,-153.7821621,-23648.95337,-2.813111762,0.012661044,94.70416298,-760.536877,3074,4672,-6383,-509,726,8910,42,4081,-6324,523,-2480,-1327,643,-1740,5006,-7922,-2890,643,14,-1649,-6849,-2001,-8342,-1154,-4524,1570,-123,-4.91793E+19
579.7503454,336110.463,2.763241016,0.992009438,60,-153.7821621,-23648.95337,-2.763241016,-0.992009438,-517.4583373,72.01996122,123,-3891,3930,1382,-1623,-7239,-2403,2025,-789,41,3115,-7067,4733,3397,-65,-6779,-3851,1032,-241,1392,4015,1117,-7132,4384,4997,-684,-122,2.20134E+19
-466.5120046,217633.4505,2.668862824,-0.999894813,20,-153.7821621,-23648.95337,-2.668862824,0.999894813,-794.0288405,812.8922223,-1725,7387,-6266,-1252,1996,2985,-1608,3034,-5685,-580,1365,296,2546,5270,66,-4676,-3101,159,-173,4282,1856,-3994,7264,901,2398,-1563,-168,-4.80883E+18
418.4249218,175079.4152,2.621617544,-0.558933355,-95,-153.7821621,-23648.95337,-2.621617544,0.558933355,-732.0500796,726.5853519,1641,9164,-3911,-831,-4094,-2227,1685,1428,1384,-1463,4064,-4895,76,-2172,-3875,-5059,-7169,-1089,49,3996,-3156,-1501,-333,-3610,4418,497,169,2.24555E+18
169.578463,28756.85511,2.229370695,-0.067488964,-47,-153.7821621,-23648.95337,-2.229370695,0.067488964,-549.9864793,501.5095041,-1808,735,4128,489,2472,8066,-1211,-2219,2950,1521,2975,3604,-615,-2162,7452,-7831,-6423,979,-31,-1324,-4701,1259,8370,-3779,-1033,-880,-171,4.03269E+15
39.50525758,1560.665377,1.596654898,0.972432923,-93,-153.7821621,-23648.95337,-1.596654898,-0.972432923,-151.4621736,321.5220251,-2592,-102,-6190,462,-976,-4385,-1514,4966,-4482,921,-2398,1289,2557,1682,-1056,-7293,1746,-742,-24,502,4169,-2059,-4044,-4136,3423,1348,3,1.50204E+11
63.86801511,4079.123354,1.805283419,0.860455026,-67,-153.7821621,-23648.95337,-1.805283419,-0.860455026,-606.8675762,-671.2578562,-2956,-368,-5551,179,3648,-7009,-362,2958,-2610,259,2524,-1228,-3197,2443,-951,9036,-7008,1162,-331,3513,7374,313,2137,-2151,577,-1976,87,4.33465E+12
-177.139791,31378.50555,2.248316128,-0.935828481,71,-153.7821621,-23648.95337,-2.248316128,0.935828481,950.9563951,-452.9266743,3124,-6321,-5910,659,3145,-8632,-1360,-2953,245,1639,-3990,4000,3281,-1349,-1008,-6642,7181,613,258,4305,5156,2477,3507,-1350,-3552,594,29,-5.47284E+15
-651.1895343,424047.8096,2.813707412,0.770646506,-76,-153.7821621,-23648.95337,-2.813707412,-0.770646506,-331.4598826,-521.8947557,3438,-7441,-4607,-292,-381,-8446,-600,-2823,1750,586,-2361,4796,1671,-595,-581,9023,5191,-1190,102,2708,-4187,-2373,-7750,1615,-1705,-549,-6,-4.96537E+19
-324.9929033,105620.3872,2.511873878,0.986916936,74,-153.7821621,-23648.95337,-2.511873878,-0.986916936,-162.6433233,-562.5718371,-3562,-6173,-2007,-107,2575,3508,-459,4115,-208,-1598,3432,7160,-3539,-3459,-7099,-7116,-2606,-409,309,3932,-3066,2070,-3928,-773,-3852,1217,138,-3.82928E+17
786.4890043,618564.9538,2.895692655,0.887015488,-1,-153.7821621,-23648.95337,-2.895692655,-0.887015488,-624.4869319,609.5426479,-4020,-8865,2136,523,722,-2520,871,4432,6931,1270,-518,2812,3784,-3725,1751,1222,-6000,564,-34,-1992,1855,-2529,-5533,-202,-2511,658,144,1.86144E+20
124.9556099,15613.90444,2.096755759,-0.650388856,-66,-153.7821621,-23648.95337,-2.096755759,0.650388856,-739.2347585,509.4883081,493,-1385,-5662,-675,-363,-3995,1152,-2411,2369,-491,-2080,-6617,512,-1400,-6989,-3959,-251,-489,26,3469,2628,-522,-4906,-2024,3229,-2421,72,4.75653E+14
569.6624797,324515.3408,2.755617616,-0.859458471,14,-153.7821621,-23648.95337,-2.755617616,0.859458471,983.0286268,-594.8013424,321,-592,1032,-338,-3688,8909,1846,694,3746,-228,1208,-5584,1323,-6321,-2253,-7869,460,-1212,281,4846,-2885,-2912,-5606,1651,1872,-377,-152,1.94681E+19
-245.1742753,60110.42526,2.3894749,-0.129682027,-85,-153.7821621,-23648.95337,-2.3894749,0.129682027,-873.5366044,223.8677801,-2621,4925,-1957,-105,-861,6706,-769,4395,6763,-2001,-802,4045,-5447,6637,-3337,-2773,6303,493,-49,-2506,-1696,968,1930,35,-4292,1764,-55,-5.32506E+16
-307.6009167,94618.32395,2.487987625,0.271704161,94,-153.7821621,-23648.95337,-2.487987625,-0.271704161,-952.9553418,-279.2868328,2218,2007,5706,-818,229,1733,-2128,4023,4579,-769,180,-771,-2511,-2634,2862,-6890,-879,1313,403,-4781,1952,1392,-5803,444,1282,1334,26,-2.60563E+17
